MeterID;FromDateTime;ToDateTime;Value
123456789012345000;2022-01-08 21,00;2022-01-08 22,00;0,668
123456789012345000;2022-01-08 22,00;2022-01-08 23,00;0,385
123456789012345000;2022-01-08 23,00;2022-01-09 00,00;0,444
123456789012345000;2022-01-09 00,00;2022-01-09 01,00;2,048
123456789012345000;2022-01-09 01,00;2022-01-09 02,00;2,086
123456789012345000;2022-01-09 02,00;2022-01-09 03,00;2,077
123456789012345000;2022-01-09 03,00;2022-01-09 04,00;1,777
123456789012345000;2022-01-09 04,00;2022-01-09 05,00;0,789
123456789012345000;2022-01-09 05,00;2022-01-09 06,00;0,218
123456789012345000;2022-01-09 06,00;2022-01-09 07,00;0,505
123456789012345000;2022-01-09 07,00;2022-01-09 08,00;0,231
123456789012345000;2022-01-09 08,00;2022-01-09 09,00;0,322
123456789012345000;2022-01-09 09,00;2022-01-09 10,00;0,792
123456789012345000;2022-01-09 10,00;2022-01-09 11,00;0,939
123456789012345000;2022-01-09 11,00;2022-01-09 12,00;1,779
123456789012345000;2022-01-09 12,00;2022-01-09 13,00;0,792
123456789012345000;2022-01-09 13,00;2022-01-09 14,00;0,411
123456789012345000;2022-01-09 14,00;2022-01-09 15,00;0,728
123456789012345000;2022-01-09 15,00;2022-01-09 16,00;1,656
123456789012345000;2022-01-09 16,00;2022-01-09 17,00;0,872
123456789012345000;2022-01-09 17,00;2022-01-09 18,00;0,531
123456789012345000;2022-01-09 18,00;2022-01-09 19,00;1,08
123456789012345000;2022-01-09 19,00;2022-01-09 20,00;1,13
123456789012345000;2022-01-09 20,00;2022-01-09 21,00;0,644
123456789012345000;2022-01-09 21,00;2022-01-09 22,00;1,108
123456789012345000;2022-01-09 22,00;2022-01-09 23,00;0,31
123456789012345000;2022-01-09 23,00;2022-01-10 00,00;0,388
123456789012345000;2022-01-10 00,00;2022-01-10 01,00;1,874
123456789012345000;2022-01-10 01,00;2022-01-10 02,00;1,951
123456789012345000;2022-01-10 02,00;2022-01-10 03,00;1,811
123456789012345000;2022-01-10 03,00;2022-01-10 04,00;1,822
123456789012345000;2022-01-10 04,00;2022-01-10 05,00;1,814
123456789012345000;2022-01-10 05,00;2022-01-10 06,00;0,785
123456789012345000;2022-01-10 06,00;2022-01-10 07,00;0,138
123456789012345000;2022-01-10 07,00;2022-01-10 08,00;0,132
123456789012345000;2022-01-10 08,00;2022-01-10 09,00;0,134
123456789012345000;2022-01-10 09,00;2022-01-10 10,00;0,192
123456789012345000;2022-01-10 10,00;2022-01-10 11,00;0,236
123456789012345000;2022-01-10 11,00;2022-01-10 12,00;0,88
123456789012345000;2022-01-10 12,00;2022-01-10 13,00;0,539
123456789012345000;2022-01-10 13,00;2022-01-10 14,00;0,932
123456789012345000;2022-01-10 14,00;2022-01-10 15,00;0,377
123456789012345000;2022-01-10 15,00;2022-01-10 16,00;1,453
123456789012345000;2022-01-10 16,00;2022-01-10 17,00;0,762
123456789012345000;2022-01-10 17,00;2022-01-10 18,00;2,951
123456789012345000;2022-01-10 18,00;2022-01-10 19,00;1,986
123456789012345000;2022-01-10 19,00;2022-01-10 20,00;1,453
123456789012345000;2022-01-10 20,00;2022-01-10 21,00;1,364
123456789012345000;2022-01-10 21,00;2022-01-10 22,00;0,423
123456789012345000;2022-01-10 22,00;2022-01-10 23,00;0,883
123456789012345000;2022-01-10 23,00;2022-01-11 00,00;0,165
123456789012345000;2022-01-11 00,00;2022-01-11 01,00;0,164
123456789012345000;2022-01-11 01,00;2022-01-11 02,00;0,154
123456789012345000;2022-01-11 02,00;2022-01-11 03,00;0,117
123456789012345000;2022-01-11 03,00;2022-01-11 04,00;0,156
123456789012345000;2022-01-11 04,00;2022-01-11 05,00;0,108
123456789012345000;2022-01-11 05,00;2022-01-11 06,00;0,162
123456789012345000;2022-01-11 06,00;2022-01-11 07,00;0,173
123456789012345000;2022-01-11 07,00;2022-01-11 08,00;0,353
123456789012345000;2022-01-11 08,00;2022-01-11 09,00;0,189
123456789012345000;2022-01-11 09,00;2022-01-11 10,00;0,222
123456789012345000;2022-01-11 10,00;2022-01-11 11,00;0,441
123456789012345000;2022-01-11 11,00;2022-01-11 12,00;0,465
123456789012345000;2022-01-11 12,00;2022-01-11 13,00;0,331
123456789012345000;2022-01-11 13,00;2022-01-11 14,00;0,613
123456789012345000;2022-01-11 14,00;2022-01-11 15,00;0,836
123456789012345000;2022-01-11 15,00;2022-01-11 16,00;0,797
123456789012345000;2022-01-11 16,00;2022-01-11 17,00;0,541
123456789012345000;2022-01-11 17,00;2022-01-11 18,00;1,27
123456789012345000;2022-01-11 18,00;2022-01-11 19,00;1,118
123456789012345000;2022-01-11 19,00;2022-01-11 20,00;0,63
123456789012345000;2022-01-11 20,00;2022-01-11 21,00;0,91
123456789012345000;2022-01-11 21,00;2022-01-11 22,00;0,678
123456789012345000;2022-01-11 22,00;2022-01-11 23,00;0,549
123456789012345000;2022-01-11 23,00;2022-01-12 00,00;0,425
123456789012345000;2022-01-12 00,00;2022-01-12 01,00;0,327
123456789012345000;2022-01-12 01,00;2022-01-12 02,00;0,218
123456789012345000;2022-01-12 02,00;2022-01-12 03,00;0,15
123456789012345000;2022-01-12 03,00;2022-01-12 04,00;0,126
123456789012345000;2022-01-12 04,00;2022-01-12 05,00;0,15
123456789012345000;2022-01-12 05,00;2022-01-12 06,00;0,134
123456789012345000;2022-01-12 06,00;2022-01-12 07,00;0,128
123456789012345000;2022-01-12 07,00;2022-01-12 08,00;0,351
123456789012345000;2022-01-12 08,00;2022-01-12 09,00;0,131
123456789012345000;2022-01-12 09,00;2022-01-12 10,00;0,297
123456789012345000;2022-01-12 10,00;2022-01-12 11,00;0,901
123456789012345000;2022-01-12 11,00;2022-01-12 12,00;0,452
123456789012345000;2022-01-12 12,00;2022-01-12 13,00;0,432
123456789012345000;2022-01-12 13,00;2022-01-12 14,00;0,504
123456789012345000;2022-01-12 14,00;2022-01-12 15,00;0,633
123456789012345000;2022-01-12 15,00;2022-01-12 16,00;0,517
123456789012345000;2022-01-12 16,00;2022-01-12 17,00;1,883
123456789012345000;2022-01-12 17,00;2022-01-12 18,00;3,469
123456789012345000;2022-01-12 18,00;2022-01-12 19,00;0,933
123456789012345000;2022-01-12 19,00;2022-01-12 20,00;0,744
123456789012345000;2022-01-12 20,00;2022-01-12 21,00;0,579
123456789012345000;2022-01-12 21,00;2022-01-12 22,00;0,604
123456789012345000;2022-01-12 22,00;2022-01-12 23,00;0,733
123456789012345000;2022-01-12 23,00;2022-01-13 00,00;0,338
123456789012345000;2022-01-13 00,00;2022-01-13 01,00;2,194
123456789012345000;2022-01-13 01,00;2022-01-13 02,00;2,277
123456789012345000;2022-01-13 02,00;2022-01-13 03,00;2,153
123456789012345000;2022-01-13 03,00;2022-01-13 04,00;1,072
123456789012345000;2022-01-13 04,00;2022-01-13 05,00;0,141
123456789012345000;2022-01-13 05,00;2022-01-13 06,00;0,135
123456789012345000;2022-01-13 06,00;2022-01-13 07,00;0,148
123456789012345000;2022-01-13 07,00;2022-01-13 08,00;0,126
123456789012345000;2022-01-13 08,00;2022-01-13 09,00;0,213
123456789012345000;2022-01-13 09,00;2022-01-13 10,00;0,139
123456789012345000;2022-01-13 10,00;2022-01-13 11,00;0,465
123456789012345000;2022-01-13 11,00;2022-01-13 12,00;0,472
123456789012345000;2022-01-13 12,00;2022-01-13 13,00;0,495
123456789012345000;2022-01-13 13,00;2022-01-13 14,00;0,22
123456789012345000;2022-01-13 14,00;2022-01-13 15,00;0,257
123456789012345000;2022-01-13 15,00;2022-01-13 16,00;0,542
123456789012345000;2022-01-13 16,00;2022-01-13 17,00;0,42
123456789012345000;2022-01-13 17,00;2022-01-13 18,00;0,391
123456789012345000;2022-01-13 18,00;2022-01-13 19,00;1,016
123456789012345000;2022-01-13 19,00;2022-01-13 20,00;1,241
123456789012345000;2022-01-13 20,00;2022-01-13 21,00;1,407
123456789012345000;2022-01-13 21,00;2022-01-13 22,00;0,743
123456789012345000;2022-01-13 22,00;2022-01-13 23,00;0,515
123456789012345000;2022-01-13 23,00;2022-01-14 00,00;0,424
123456789012345000;2022-01-14 00,00;2022-01-14 01,00;1,877
123456789012345000;2022-01-14 01,00;2022-01-14 02,00;1,802
123456789012345000;2022-01-14 02,00;2022-01-14 03,00;1,835
123456789012345000;2022-01-14 03,00;2022-01-14 04,00;1,814
123456789012345000;2022-01-14 04,00;2022-01-14 05,00;1,588
123456789012345000;2022-01-14 05,00;2022-01-14 06,00;0,15
123456789012345000;2022-01-14 06,00;2022-01-14 07,00;0,124
123456789012345000;2022-01-14 07,00;2022-01-14 08,00;0,161
123456789012345000;2022-01-14 08,00;2022-01-14 09,00;0,242
123456789012345000;2022-01-14 09,00;2022-01-14 10,00;0,318
123456789012345000;2022-01-14 10,00;2022-01-14 11,00;0,464
123456789012345000;2022-01-14 11,00;2022-01-14 12,00;0,672
123456789012345000;2022-01-14 12,00;2022-01-14 13,00;1,032
123456789012345000;2022-01-14 13,00;2022-01-14 14,00;1,533
123456789012345000;2022-01-14 14,00;2022-01-14 15,00;0,275
123456789012345000;2022-01-14 15,00;2022-01-14 16,00;0,392
123456789012345000;2022-01-14 16,00;2022-01-14 17,00;0,392
123456789012345000;2022-01-14 17,00;2022-01-14 18,00;2,123
123456789012345000;2022-01-14 18,00;2022-01-14 19,00;1,274
123456789012345000;2022-01-14 19,00;2022-01-14 20,00;0,875
123456789012345000;2022-01-14 20,00;2022-01-14 21,00;0,484
123456789012345000;2022-01-14 21,00;2022-01-14 22,00;0,496
123456789012345000;2022-01-14 22,00;2022-01-14 23,00;0,373
123456789012345000;2022-01-14 23,00;2022-01-15 00,00;0,369
123456789012345000;2022-01-15 00,00;2022-01-15 01,00;2,627
123456789012345000;2022-01-15 01,00;2022-01-15 02,00;1,895
123456789012345000;2022-01-15 02,00;2022-01-15 03,00;2,21
123456789012345000;2022-01-15 03,00;2022-01-15 04,00;1,83
123456789012345000;2022-01-15 04,00;2022-01-15 05,00;1,785
123456789012345000;2022-01-15 05,00;2022-01-15 06,00;0,128
123456789012345000;2022-01-15 06,00;2022-01-15 07,00;0,142
123456789012345000;2022-01-15 07,00;2022-01-15 08,00;0,121
123456789012345000;2022-01-15 08,00;2022-01-15 09,00;0,145
123456789012345000;2022-01-15 09,00;2022-01-15 10,00;0,202
123456789012345000;2022-01-15 10,00;2022-01-15 11,00;0,25
123456789012345000;2022-01-15 11,00;2022-01-15 12,00;0,675
123456789012345000;2022-01-15 12,00;2022-01-15 13,00;0,677
123456789012345000;2022-01-15 13,00;2022-01-15 14,00;0,148
123456789012345000;2022-01-15 14,00;2022-01-15 15,00;0,149
123456789012345000;2022-01-15 15,00;2022-01-15 16,00;0,387
123456789012345000;2022-01-15 16,00;2022-01-15 17,00;1,048
123456789012345000;2022-01-15 17,00;2022-01-15 18,00;1,342
123456789012345000;2022-01-15 18,00;2022-01-15 19,00;2,71
123456789012345000;2022-01-15 19,00;2022-01-15 20,00;1,476
123456789012345000;2022-01-15 20,00;2022-01-15 21,00;0,825
123456789012345000;2022-01-15 21,00;2022-01-15 22,00;0,655
123456789012345000;2022-01-15 22,00;2022-01-15 23,00;0,326
123456789012345000;2022-01-15 23,00;2022-01-16 00,00;0,287
123456789012345000;2022-01-16 00,00;2022-01-16 01,00;1,946
123456789012345000;2022-01-16 01,00;2022-01-16 02,00;1,828
123456789012345000;2022-01-16 02,00;2022-01-16 03,00;1,801
123456789012345000;2022-01-16 03,00;2022-01-16 04,00;0,773
123456789012345000;2022-01-16 04,00;2022-01-16 05,00;0,116
123456789012345000;2022-01-16 05,00;2022-01-16 06,00;0,153
123456789012345000;2022-01-16 06,00;2022-01-16 07,00;0,112
123456789012345000;2022-01-16 07,00;2022-01-16 08,00;0,154
123456789012345000;2022-01-16 08,00;2022-01-16 09,00;0,124
123456789012345000;2022-01-16 09,00;2022-01-16 10,00;1,198
123456789012345000;2022-01-16 10,00;2022-01-16 11,00;1,017
123456789012345000;2022-01-16 11,00;2022-01-16 12,00;1,515
123456789012345000;2022-01-16 12,00;2022-01-16 13,00;1,342
123456789012345000;2022-01-16 13,00;2022-01-16 14,00;1,189
123456789012345000;2022-01-16 14,00;2022-01-16 15,00;0,485
123456789012345000;2022-01-16 15,00;2022-01-16 16,00;0,558
123456789012345000;2022-01-16 16,00;2022-01-16 17,00;0,125
123456789012345000;2022-01-16 17,00;2022-01-16 18,00;0,325
123456789012345000;2022-01-16 18,00;2022-01-16 19,00;0,878
123456789012345000;2022-01-16 19,00;2022-01-16 20,00;0,574
123456789012345000;2022-01-16 20,00;2022-01-16 21,00;0,249
123456789012345000;2022-01-16 21,00;2022-01-16 22,00;0,391
123456789012345000;2022-01-16 22,00;2022-01-16 23,00;0,099
123456789012345000;2022-01-16 23,00;2022-01-17 00,00;0,201
123456789012345000;2022-01-17 00,00;2022-01-17 01,00;1,757
123456789012345000;2022-01-17 01,00;2022-01-17 02,00;1,884
123456789012345000;2022-01-17 02,00;2022-01-17 03,00;1,769
123456789012345000;2022-01-17 03,00;2022-01-17 04,00;1,887
123456789012345000;2022-01-17 04,00;2022-01-17 05,00;1,784
123456789012345000;2022-01-17 05,00;2022-01-17 06,00;0,326
123456789012345000;2022-01-17 06,00;2022-01-17 07,00;0,328
123456789012345000;2022-01-17 07,00;2022-01-17 08,00;0,245
123456789012345000;2022-01-17 08,00;2022-01-17 09,00;0,309
123456789012345000;2022-01-17 09,00;2022-01-17 10,00;0,639
123456789012345000;2022-01-17 10,00;2022-01-17 11,00;0,424
123456789012345000;2022-01-17 11,00;2022-01-17 12,00;0,284
123456789012345000;2022-01-17 12,00;2022-01-17 13,00;0,201
123456789012345000;2022-01-17 13,00;2022-01-17 14,00;0,255
123456789012345000;2022-01-17 14,00;2022-01-17 15,00;0,213
123456789012345000;2022-01-17 15,00;2022-01-17 16,00;0,315
123456789012345000;2022-01-17 16,00;2022-01-17 17,00;0,284
123456789012345000;2022-01-17 17,00;2022-01-17 18,00;0,304
123456789012345000;2022-01-17 18,00;2022-01-17 19,00;0,32
123456789012345000;2022-01-17 19,00;2022-01-17 20,00;1,544
123456789012345000;2022-01-17 20,00;2022-01-17 21,00;1,945
123456789012345000;2022-01-17 21,00;2022-01-17 22,00;1,271
123456789012345000;2022-01-17 22,00;2022-01-17 23,00;0,249
123456789012345000;2022-01-17 23,00;2022-01-18 00,00;0,526
123456789012345000;2022-01-18 00,00;2022-01-18 01,00;1,877
123456789012345000;2022-01-18 01,00;2022-01-18 02,00;1,832
123456789012345000;2022-01-18 02,00;2022-01-18 03,00;1,863
123456789012345000;2022-01-18 03,00;2022-01-18 04,00;0,388
123456789012345000;2022-01-18 04,00;2022-01-18 05,00;0,151
123456789012345000;2022-01-18 05,00;2022-01-18 06,00;0,117
123456789012345000;2022-01-18 06,00;2022-01-18 07,00;0,242
123456789012345000;2022-01-18 07,00;2022-01-18 08,00;0,821
123456789012345000;2022-01-18 08,00;2022-01-18 09,00;0,593
123456789012345000;2022-01-18 09,00;2022-01-18 10,00;0,383
123456789012345000;2022-01-18 10,00;2022-01-18 11,00;0,222
123456789012345000;2022-01-18 11,00;2022-01-18 12,00;0,215
123456789012345000;2022-01-18 12,00;2022-01-18 13,00;0,203
123456789012345000;2022-01-18 13,00;2022-01-18 14,00;0,332
123456789012345000;2022-01-18 14,00;2022-01-18 15,00;0,194
123456789012345000;2022-01-18 15,00;2022-01-18 16,00;0,221
123456789012345000;2022-01-18 16,00;2022-01-18 17,00;0,229
123456789012345000;2022-01-18 17,00;2022-01-18 18,00;1,397
123456789012345000;2022-01-18 18,00;2022-01-18 19,00;0,576
123456789012345000;2022-01-18 19,00;2022-01-18 20,00;1,114
123456789012345000;2022-01-18 20,00;2022-01-18 21,00;0,669
123456789012345000;2022-01-18 21,00;2022-01-18 22,00;0,757
123456789012345000;2022-01-18 22,00;2022-01-18 23,00;0,185
123456789012345000;2022-01-18 23,00;2022-01-19 00,00;0,182
123456789012345000;2022-01-19 00,00;2022-01-19 01,00;1,804
123456789012345000;2022-01-19 01,00;2022-01-19 02,00;1,832
123456789012345000;2022-01-19 02,00;2022-01-19 03,00;1,802
123456789012345000;2022-01-19 03,00;2022-01-19 04,00;1,849
123456789012345000;2022-01-19 04,00;2022-01-19 05,00;1,814
123456789012345000;2022-01-19 05,00;2022-01-19 06,00;0,586
123456789012345000;2022-01-19 06,00;2022-01-19 07,00;0,387
123456789012345000;2022-01-19 07,00;2022-01-19 08,00;0,518
123456789012345000;2022-01-19 08,00;2022-01-19 09,00;0,313
123456789012345000;2022-01-19 09,00;2022-01-19 10,00;0,326
123456789012345000;2022-01-19 10,00;2022-01-19 11,00;0,282
123456789012345000;2022-01-19 11,00;2022-01-19 12,00;0,174
123456789012345000;2022-01-19 12,00;2022-01-19 13,00;0,227
123456789012345000;2022-01-19 13,00;2022-01-19 14,00;0,215
123456789012345000;2022-01-19 14,00;2022-01-19 15,00;1,005
123456789012345000;2022-01-19 15,00;2022-01-19 16,00;1,107
123456789012345000;2022-01-19 16,00;2022-01-19 17,00;2,222
123456789012345000;2022-01-19 17,00;2022-01-19 18,00;2,104
123456789012345000;2022-01-19 18,00;2022-01-19 19,00;1,307
123456789012345000;2022-01-19 19,00;2022-01-19 20,00;0,256
123456789012345000;2022-01-19 20,00;2022-01-19 21,00;0,21
123456789012345000;2022-01-19 21,00;2022-01-19 22,00;0,475
123456789012345000;2022-01-19 22,00;2022-01-19 23,00;0,292
123456789012345000;2022-01-19 23,00;2022-01-20 00,00;0,227
123456789012345000;2022-01-20 00,00;2022-01-20 01,00;1,819
123456789012345000;2022-01-20 01,00;2022-01-20 02,00;0,708
123456789012345000;2022-01-20 02,00;2022-01-20 03,00;0,159
123456789012345000;2022-01-20 03,00;2022-01-20 04,00;0,124
123456789012345000;2022-01-20 04,00;2022-01-20 05,00;0,147
123456789012345000;2022-01-20 05,00;2022-01-20 06,00;0,22
123456789012345000;2022-01-20 06,00;2022-01-20 07,00;0,499
123456789012345000;2022-01-20 07,00;2022-01-20 08,00;0,371
123456789012345000;2022-01-20 08,00;2022-01-20 09,00;0,326
123456789012345000;2022-01-20 09,00;2022-01-20 10,00;0,421
123456789012345000;2022-01-20 10,00;2022-01-20 11,00;0,353
123456789012345000;2022-01-20 11,00;2022-01-20 12,00;0,455
123456789012345000;2022-01-20 12,00;2022-01-20 13,00;0,412
123456789012345000;2022-01-20 13,00;2022-01-20 14,00;0,397
123456789012345000;2022-01-20 14,00;2022-01-20 15,00;0,505
123456789012345000;2022-01-20 15,00;2022-01-20 16,00;0,536
123456789012345000;2022-01-20 16,00;2022-01-20 17,00;0,462
123456789012345000;2022-01-20 17,00;2022-01-20 18,00;0,777
123456789012345000;2022-01-20 18,00;2022-01-20 19,00;1,5
123456789012345000;2022-01-20 19,00;2022-01-20 20,00;1,328
123456789012345000;2022-01-20 20,00;2022-01-20 21,00;1,361
123456789012345000;2022-01-20 21,00;2022-01-20 22,00;0,89
123456789012345000;2022-01-20 22,00;2022-01-20 23,00;0,235
123456789012345000;2022-01-20 23,00;2022-01-21 00,00;0,272
123456789012345000;2022-01-21 00,00;2022-01-21 01,00;0,549
123456789012345000;2022-01-21 01,00;2022-01-21 02,00;0,132
123456789012345000;2022-01-21 02,00;2022-01-21 03,00;0,149
123456789012345000;2022-01-21 03,00;2022-01-21 04,00;0,12
123456789012345000;2022-01-21 04,00;2022-01-21 05,00;0,142
123456789012345000;2022-01-21 05,00;2022-01-21 06,00;0,18
123456789012345000;2022-01-21 06,00;2022-01-21 07,00;0,422
123456789012345000;2022-01-21 07,00;2022-01-21 08,00;0,191
123456789012345000;2022-01-21 08,00;2022-01-21 09,00;0,38
123456789012345000;2022-01-21 09,00;2022-01-21 10,00;0,584
123456789012345000;2022-01-21 10,00;2022-01-21 11,00;0,175
123456789012345000;2022-01-21 11,00;2022-01-21 12,00;0,437
123456789012345000;2022-01-21 12,00;2022-01-21 13,00;0,199
123456789012345000;2022-01-21 13,00;2022-01-21 14,00;0,255
123456789012345000;2022-01-21 14,00;2022-01-21 15,00;0,276
123456789012345000;2022-01-21 15,00;2022-01-21 16,00;0,391
123456789012345000;2022-01-21 16,00;2022-01-21 17,00;0,252
123456789012345000;2022-01-21 17,00;2022-01-21 18,00;0,158
123456789012345000;2022-01-21 18,00;2022-01-21 19,00;0,188
123456789012345000;2022-01-21 19,00;2022-01-21 20,00;0,091
123456789012345000;2022-01-21 20,00;2022-01-21 21,00;0,34
123456789012345000;2022-01-21 21,00;2022-01-21 22,00;0,158
123456789012345000;2022-01-21 22,00;2022-01-21 23,00;0,193
123456789012345000;2022-01-21 23,00;2022-01-22 00,00;0,117
123456789012345000;2022-01-22 00,00;2022-01-22 01,00;1,829
123456789012345000;2022-01-22 01,00;2022-01-22 02,00;1,582
123456789012345000;2022-01-22 02,00;2022-01-22 03,00;0,164
123456789012345000;2022-01-22 03,00;2022-01-22 04,00;0,135
123456789012345000;2022-01-22 04,00;2022-01-22 05,00;1,333
123456789012345000;2022-01-22 05,00;2022-01-22 06,00;1,767
123456789012345000;2022-01-22 06,00;2022-01-22 07,00;0,18
123456789012345000;2022-01-22 07,00;2022-01-22 08,00;0,685
123456789012345000;2022-01-22 08,00;2022-01-22 09,00;0,336
123456789012345000;2022-01-22 09,00;2022-01-22 10,00;1,275
123456789012345000;2022-01-22 10,00;2022-01-22 11,00;0,384
123456789012345000;2022-01-22 11,00;2022-01-22 12,00;0,499
123456789012345000;2022-01-22 12,00;2022-01-22 13,00;0,265
123456789012345000;2022-01-22 13,00;2022-01-22 14,00;0,664
123456789012345000;2022-01-22 14,00;2022-01-22 15,00;0,66
123456789012345000;2022-01-22 15,00;2022-01-22 16,00;0,997
123456789012345000;2022-01-22 16,00;2022-01-22 17,00;0,549
123456789012345000;2022-01-22 17,00;2022-01-22 18,00;2,471
123456789012345000;2022-01-22 18,00;2022-01-22 19,00;0,51
123456789012345000;2022-01-22 19,00;2022-01-22 20,00;0,956
123456789012345000;2022-01-22 20,00;2022-01-22 21,00;0,428
123456789012345000;2022-01-22 21,00;2022-01-22 22,00;0,409
123456789012345000;2022-01-22 22,00;2022-01-22 23,00;0,326
123456789012345000;2022-01-22 23,00;2022-01-23 00,00;0,232
123456789012345000;2022-01-23 00,00;2022-01-23 01,00;1,611
123456789012345000;2022-01-23 01,00;2022-01-23 02,00;0,223
123456789012345000;2022-01-23 02,00;2022-01-23 03,00;0,088
123456789012345000;2022-01-23 03,00;2022-01-23 04,00;0,189
123456789012345000;2022-01-23 04,00;2022-01-23 05,00;0,084
123456789012345000;2022-01-23 05,00;2022-01-23 06,00;0,187
123456789012345000;2022-01-23 06,00;2022-01-23 07,00;0,082
123456789012345000;2022-01-23 07,00;2022-01-23 08,00;0,194
123456789012345000;2022-01-23 08,00;2022-01-23 09,00;0,089
123456789012345000;2022-01-23 09,00;2022-01-23 10,00;0,688
123456789012345000;2022-01-23 10,00;2022-01-23 11,00;0,664
123456789012345000;2022-01-23 11,00;2022-01-23 12,00;0,196
123456789012345000;2022-01-23 12,00;2022-01-23 13,00;0,166
123456789012345000;2022-01-23 13,00;2022-01-23 14,00;0,344
123456789012345000;2022-01-23 14,00;2022-01-23 15,00;0,327
123456789012345000;2022-01-23 15,00;2022-01-23 16,00;0,232
123456789012345000;2022-01-23 16,00;2022-01-23 17,00;0,284
123456789012345000;2022-01-23 17,00;2022-01-23 18,00;1,433
123456789012345000;2022-01-23 18,00;2022-01-23 19,00;0,339
123456789012345000;2022-01-23 19,00;2022-01-23 20,00;0,74
123456789012345000;2022-01-23 20,00;2022-01-23 21,00;0,484
123456789012345000;2022-01-23 21,00;2022-01-23 22,00;0,549
123456789012345000;2022-01-23 22,00;2022-01-23 23,00;0,311
123456789012345000;2022-01-23 23,00;2022-01-24 00,00;0,237
123456789012345000;2022-01-24 00,00;2022-01-24 01,00;1,899
123456789012345000;2022-01-24 01,00;2022-01-24 02,00;1,92
123456789012345000;2022-01-24 02,00;2022-01-24 03,00;1,867
123456789012345000;2022-01-24 03,00;2022-01-24 04,00;0,482
123456789012345000;2022-01-24 04,00;2022-01-24 05,00;0,178
123456789012345000;2022-01-24 05,00;2022-01-24 06,00;0,153
123456789012345000;2022-01-24 06,00;2022-01-24 07,00;0,47
123456789012345000;2022-01-24 07,00;2022-01-24 08,00;0,267
123456789012345000;2022-01-24 08,00;2022-01-24 09,00;0,774
123456789012345000;2022-01-24 09,00;2022-01-24 10,00;0,591
123456789012345000;2022-01-24 10,00;2022-01-24 11,00;0,587
123456789012345000;2022-01-24 11,00;2022-01-24 12,00;0,214
123456789012345000;2022-01-24 12,00;2022-01-24 13,00;0,205
123456789012345000;2022-01-24 13,00;2022-01-24 14,00;0,2
123456789012345000;2022-01-24 14,00;2022-01-24 15,00;0,19
123456789012345000;2022-01-24 15,00;2022-01-24 16,00;0,528
123456789012345000;2022-01-24 16,00;2022-01-24 17,00;0,641
123456789012345000;2022-01-24 17,00;2022-01-24 18,00;0,699
123456789012345000;2022-01-24 18,00;2022-01-24 19,00;0,447
123456789012345000;2022-01-24 19,00;2022-01-24 20,00;0,737
123456789012345000;2022-01-24 20,00;2022-01-24 21,00;0,416
123456789012345000;2022-01-24 21,00;2022-01-24 22,00;0,684
123456789012345000;2022-01-24 22,00;2022-01-24 23,00;0,16
123456789012345000;2022-01-24 23,00;2022-01-25 00,00;0,282
123456789012345000;2022-01-25 00,00;2022-01-25 01,00;1,863
123456789012345000;2022-01-25 01,00;2022-01-25 02,00;1,883
123456789012345000;2022-01-25 02,00;2022-01-25 03,00;0,654
123456789012345000;2022-01-25 03,00;2022-01-25 04,00;0,229
123456789012345000;2022-01-25 04,00;2022-01-25 05,00;0,129
123456789012345000;2022-01-25 05,00;2022-01-25 06,00;0,282
123456789012345000;2022-01-25 06,00;2022-01-25 07,00;0,439
123456789012345000;2022-01-25 07,00;2022-01-25 08,00;0,702
123456789012345000;2022-01-25 08,00;2022-01-25 09,00;0,255
123456789012345000;2022-01-25 09,00;2022-01-25 10,00;0,143
123456789012345000;2022-01-25 10,00;2022-01-25 11,00;0,13
123456789012345000;2022-01-25 11,00;2022-01-25 12,00;0,121
123456789012345000;2022-01-25 12,00;2022-01-25 13,00;0,151
123456789012345000;2022-01-25 13,00;2022-01-25 14,00;0,122
123456789012345000;2022-01-25 14,00;2022-01-25 15,00;0,152
123456789012345000;2022-01-25 15,00;2022-01-25 16,00;0,336
123456789012345000;2022-01-25 16,00;2022-01-25 17,00;0,397
123456789012345000;2022-01-25 17,00;2022-01-25 18,00;0,337
123456789012345000;2022-01-25 18,00;2022-01-25 19,00;0,847
123456789012345000;2022-01-25 19,00;2022-01-25 20,00;0,511
123456789012345000;2022-01-25 20,00;2022-01-25 21,00;0,568
123456789012345000;2022-01-25 21,00;2022-01-25 22,00;0,559
123456789012345000;2022-01-25 22,00;2022-01-25 23,00;0,845
123456789012345000;2022-01-25 23,00;2022-01-26 00,00;0,259
123456789012345000;2022-01-26 00,00;2022-01-26 01,00;0,625
123456789012345000;2022-01-26 01,00;2022-01-26 02,00;0,131
123456789012345000;2022-01-26 02,00;2022-01-26 03,00;0,164
123456789012345000;2022-01-26 03,00;2022-01-26 04,00;0,105
123456789012345000;2022-01-26 04,00;2022-01-26 05,00;0,149
123456789012345000;2022-01-26 05,00;2022-01-26 06,00;0,185
123456789012345000;2022-01-26 06,00;2022-01-26 07,00;0,361
123456789012345000;2022-01-26 07,00;2022-01-26 08,00;0,873
123456789012345000;2022-01-26 08,00;2022-01-26 09,00;0,71
123456789012345000;2022-01-26 09,00;2022-01-26 10,00;0,608
123456789012345000;2022-01-26 10,00;2022-01-26 11,00;0,355
123456789012345000;2022-01-26 11,00;2022-01-26 12,00;0,546
